"country","year","suicide_no","population","GDP_year","GDP_percap","suicide_ratio"
"Italy",1989,4342,54697200,925598068021,16922,7.93824912426962
"Italy",1990,4402,54831700,1177326294441,21472,8.02820266378755
"Italy",1991,4453,54465500,1242109397534,22805,8.17581771947379
"Italy",1992,4543,54154898,1315806985860,24297,8.38889955992531
"Italy",1993,4697,54140523,1061445225791,19605,8.67557190018279
"Italy",1994,4536,54143049,1095590833694,20235,8.37780672455295
"Italy",1995,4569,54141172,1170787352906,21625,8.43904893673155
"Italy",1996,4689,54150332,1308929351236,24172,8.65922668765909
"Italy",1997,4694,54181477,1239050932242,22869,8.66347737253453
"Italy",1998,4504,54250592,1266309245009,23342,8.30221355003831
"Italy",1999,4115,54280527,1248563179203,23002,7.58098756115614
"Italy",2000,4108,54298946,1141759996315,21027,7.5655243842118
"Italy",2001,4030,54333844,1162317852349,21392,7.41710820239407
"Italy",2002,4069,54526842,1266510634293,23227,7.46237972116559
"Italy",2003,4075,54937570,1569649661400,28572,7.41751045777962
"Italy",2004,3986,54988156,1798314750435,32704,7.24883373066738
"Italy",2005,3742,55244690,1852661982341,33536,6.77350167047729
"Italy",2006,3700,56180672,1942633797516,34578,6.58589487858031
"Italy",2007,3757,56583578,2203053380783,38935,6.63973564909593
"Italy",2008,3904,57009825,2390729163615,41935,6.84794243799205
"Italy",2009,3974,57351830,2185160183384,38101,6.92915988905672
"Italy",2010,3989,57637843,2125058244243,36869,6.92080028046851
"Italy",2011,4153,56610149,2276292404601,40210,7.336140380058
"Italy",2012,4257,56795085,2072823157060,36497,7.49536689662495
"Italy",2013,4290,57503331,2130491320659,37050,7.46043737883637
"Italy",2014,4147,58100676,2151732868243,37035,7.13761058477185
"Italy",2015,3988,58117697,1832868490534,31537,6.86193742329466
"Italy",2016,NA,NA,NA,NA,NA
"Jamaica",1985,8,2035000,2100223150,1032,0.393120393120393
"Jamaica",1986,1,2052531,2754566176,1342,0.0487203360144134
"Jamaica",1987,13,2070760,3286987552,1587,0.627788831153779
"Jamaica",1988,5,2090603,3828310735,1831,0.23916544652428
"Jamaica",1989,0,2111039,4404970059,2087,0
"Jamaica",1990,3,2131041,4592224067,2155,0.140776268499761
"Jamaica",1991,1,2154835,4071219198,1889,0.04640726552149
"Jamaica",1992,NA,NA,NA,NA,NA
"Jamaica",1993,NA,NA,NA,NA,NA
"Jamaica",1994,NA,NA,NA,NA,NA
"Jamaica",1995,NA,NA,NA,NA,NA
"Jamaica",1996,NA,NA,NA,NA,NA
"Jamaica",1997,NA,NA,NA,NA,NA
"Jamaica",1998,NA,NA,NA,NA,NA
"Jamaica",1999,NA,NA,NA,NA,NA
"Jamaica",2000,3,2367841,8985352832,3795,0.126697696340253
"Jamaica",2001,5,2391278,9178016493,3838,0.209093212917946
"Jamaica",2002,2,2415717,9694169757,4013,0.0827911547586079
"Jamaica",2003,2,2440426,9399447609,3852,0.0819529049436451
"Jamaica",2004,1,2464408,10150978155,4119,0.0405776965502465
"Jamaica",2005,51,2487169,11204416000,4505,2.05052410994187
"Jamaica",2006,0,2512597,11905525197,4738,0
"Jamaica",2007,NA,NA,NA,NA,NA
"Jamaica",2008,NA,NA,NA,NA,NA
"Jamaica",2009,36,2568883,12038829246,4686,1.40138729556776
"Jamaica",2010,3,2586652,13191645686,5100,0.115980039062077
"Jamaica",2011,50,2601037,14439910353,5552,1.92231021704036
"Jamaica",2012,NA,NA,NA,NA,NA
"Jamaica",2013,NA,NA,NA,NA,NA
"Jamaica",2014,NA,NA,NA,NA,NA
"Jamaica",2015,NA,NA,NA,NA,NA
"Jamaica",2016,NA,NA,NA,NA,NA
"Japan",1985,23257,112809200,1398892744821,12401,20.6162263361499
"Japan",1986,25484,113679000,2078953333674,18288,22.4175089506417
"Japan",1987,23663,114416000,2532808573157,22137,20.6815480352398
"Japan",1988,22676,115101000,3071683013179,26687,19.7009582888072
"Japan",1989,21013,115766000,3054914166263,26389,18.1512706666897
"Japan",1990,20002,116251400,3132817652848,26949,17.2058142955698
"Japan",1991,19780,116802000,3584420077101,30688,16.9346415301108
"Japan",1992,20756,117311000,3908809463464,33320,17.6931404557117
"Japan",1993,20353,117735000,4454143876947,37832,17.2871278719157
"Japan",1994,20744,118064000,4907039384470,41563,17.5701314541266
"Japan",1995,21249,118349500,5449116304981,46043,17.9544484767574
"Japan",1996,21967,118785000,4833712542207,40693,18.4930757250495
"Japan",1997,23280,119060000,4414732843544,37080,19.553166470687
"Japan",1998,31458,119338000,4032509760873,33791,26.3604216594882
"Japan",1999,31115,119540000,4562078822335,38164,26.0289442864313
"Japan",2000,29989,119752660,4887519660745,40813,25.0424499965178
"Japan",2001,29132,120066000,4303544259843,35843,24.2633218396549
"Japan",2002,29715,120189000,4115116279070,34239,24.723560392382
"Japan",2003,31881,120395000,4445658071222,36926,26.4803355621081
"Japan",2004,30034,120500000,4815148854362,39960,24.9244813278008
"Japan",2005,30369,120657507,4755410630912,39412,25.1695901523972
"Japan",2006,29769,120702000,4530377224970,37534,24.663220162052
"Japan",2007,30665,120704000,4515264514431,37408,25.4051232767762
"Japan",2008,30073,120602000,5037908465114,41773,24.9357390424703
"Japan",2009,30523,120496000,5231382674594,43415,25.3311313238614
"Japan",2010,29411,121127267,5700098114744,47059,24.2810728983095
"Japan",2011,28766,120927000,6157459594824,50919,23.7879050997709
"Japan",2012,26338,120735000,6203213121334,51379,21.8147181844536
"Japan",2013,25991,120514000,5155717056271,42781,21.5667889207893
"Japan",2014,24357,120274000,4850413536038,40328,20.2512596238589
"Japan",2015,23092,120376310,4394977752878,36510,19.1831764904573
"Japan",2016,NA,NA,NA,NA,NA
"Kazakhstan",1985,NA,NA,NA,NA,NA
"Kazakhstan",1986,NA,NA,NA,NA,NA
"Kazakhstan",1987,NA,NA,NA,NA,NA
"Kazakhstan",1988,NA,NA,NA,NA,NA
"Kazakhstan",1989,NA,NA,NA,NA,NA
"Kazakhstan",1990,3172,14773900,26932728899,1823,21.4702955888425
"Kazakhstan",1991,3082,14952800,24881135586,1664,20.6115242630143
"Kazakhstan",1992,3356,15150100,24906939560,1644,22.1516689658814
"Kazakhstan",1993,4019,15331400,23409027476,1527,26.2141748307395
"Kazakhstan",1994,4024,15229600,21250839258,1395,26.4222303934443
"Kazakhstan",1995,4706,14989600,20374307047,1359,31.3951006030848
"Kazakhstan",1996,4773,14487700,21035357833,1452,32.9451879870511
"Kazakhstan",1997,4642,14394600,22165932063,1540,32.2482041876815
"Kazakhstan",1998,4313,13844200,22135245413,1599,31.1538405975065
"Kazakhstan",1999,3991,13773400,16870817135,1225,28.9761424194462
"Kazakhstan",2000,4428,13772422,18291990619,1328,32.1512076815538
"Kazakhstan",2001,4377,13772696,22152694162,1608,31.7802701809435
"Kazakhstan",2002,4240,13777476,24636593223,1788,30.7748676172617
"Kazakhstan",2003,4321,13811863,30833699703,2232,31.284700695337
"Kazakhstan",2004,4394,13873328,43151647003,3110,31.6722851214936
"Kazakhstan",2005,3903,13947770,57123671734,4096,27.9829678866227
"Kazakhstan",2006,4076,14037676,81003884545,5770,29.0361452992646
"Kazakhstan",2007,4141,14125606,104849886826,7423,29.3155564440917
"Kazakhstan",2008,3997,14216053,133441612247,9387,28.11610226833
"Kazakhstan",2009,3838,14370635,115308661143,8024,26.7072401463123
"Kazakhstan",2010,3609,14713167,148047348241,10062,24.5290493882113
"Kazakhstan",2011,3401,14853350,192626507972,12969,22.8971915426486
"Kazakhstan",2012,3240,15023549,207998568866,13845,21.5661425938705
"Kazakhstan",2013,3512,15215382,236634552078,15552,23.0819048775772
"Kazakhstan",2014,3119,15428844,221415572820,14351,20.2153836022971
"Kazakhstan",2015,2872,15646752,184388432149,11784,18.3552471465004
"Kazakhstan",2016,NA,NA,NA,NA,NA
"Kiribati",1985,NA,NA,NA,NA,NA
"Kiribati",1986,NA,NA,NA,NA,NA
"Kiribati",1987,NA,NA,NA,NA,NA
"Kiribati",1988,NA,NA,NA,NA,NA
"Kiribati",1989,NA,NA,NA,NA,NA
"Kiribati",1990,NA,NA,NA,NA,NA
"Kiribati",1991,10,61855,47515189,768,16.1668418074529
"Kiribati",1992,4,62856,47737955,759,6.36375206821942
"Kiribati",1993,12,63848,46919625,735,18.7946372635008
"Kiribati",1994,10,64871,54832578,845,15.415208644849
"Kiribati",1995,2,65923,56338028,855,3.03384251323514
"Kiribati",1996,6,67126,66515377,991,8.93841432529869
"Kiribati",1997,5,68328,67537480,988,7.31764430394567
"Kiribati",1998,4,69570,65334841,939,5.74960471467587
"Kiribati",1999,0,70938,69032258,973,0
"Kiribati",2000,0,72440,67254174,928,0
"Kiribati",2001,0,73851,63101272,854,0
"Kiribati",2002,NA,NA,NA,NA,NA
"Kiribati",2003,NA,NA,NA,NA,NA
"Kiribati",2004,NA,NA,NA,NA,NA
"Kiribati",2005,NA,NA,NA,NA,NA
"Kiribati",2006,NA,NA,NA,NA,NA
"Kiribati",2007,NA,NA,NA,NA,NA
"Kiribati",2008,NA,NA,NA,NA,NA
"Kiribati",2009,NA,NA,NA,NA,NA
"Kiribati",2010,NA,NA,NA,NA,NA
"Kiribati",2011,NA,NA,NA,NA,NA
"Kiribati",2012,NA,NA,NA,NA,NA
"Kiribati",2013,NA,NA,NA,NA,NA
"Kiribati",2014,NA,NA,NA,NA,NA
"Kiribati",2015,NA,NA,NA,NA,NA
"Kiribati",2016,NA,NA,NA,NA,NA
"Kuwait",1985,17,1468000,21442619681,14607,1.15803814713896
"Kuwait",1986,16,1535300,17903681693,11661,1.04214160099003
"Kuwait",1987,16,1606300,22365734482,13924,0.996077943099047
"Kuwait",1988,NA,NA,NA,NA,NA
"Kuwait",1989,NA,NA,NA,NA,NA
"Kuwait",1990,NA,NA,NA,NA,NA
"Kuwait",1991,NA,NA,NA,NA,NA
"Kuwait",1992,NA,NA,NA,NA,NA
"Kuwait",1993,18,1273600,23941391391,18798,1.41331658291457
"Kuwait",1994,30,1448000,24848483838,17161,2.07182320441989
"Kuwait",1995,26,1511100,27191689008,17995,1.72060088677123
"Kuwait",1996,30,1568700,31493987642,20076,1.91241155096577
"Kuwait",1997,33,1617500,30354434553,18766,2.04018547140649
"Kuwait",1998,35,1825766,25941929462,14209,1.91700360287134
"Kuwait",1999,46,1898700,30121879435,15864,2.42271027545162
"Kuwait",2000,34,1973153,37711864407,19112,1.72313044148122
"Kuwait",2001,30,2038530,34890772742,17116,1.47164868802519
"Kuwait",2002,45,2158603,38137545245,17668,2.08468162047398
"Kuwait",2003,44,1950622,47875838926,24544,2.25569074889958
"Kuwait",2004,45,1996086,59440108585,29778,2.2544118840571
"Kuwait",2005,52,2062968,80797945205,39166,2.52064016504376
"Kuwait",2006,45,2165713,101550654721,46890,2.07783764515428
"Kuwait",2007,51,3074918,114641097818,37283,1.65858081418757
"Kuwait",2008,47,3369394,147395833333,43746,1.39490958908338
"Kuwait",2009,61,3165654,105899930507,33453,1.92693200204444
"Kuwait",2010,39,3281614,115419050942,35171,1.18843959100613
"Kuwait",2011,41,3333698,154027536232,46203,1.22986545271947
"Kuwait",2012,56,3496698,174070025009,49781,1.60151091115103
"Kuwait",2013,41,3574090,174161142454,48729,1.14714514743613
"Kuwait",2014,68,3715284,162631412509,43774,1.83027730854492
"Kuwait",2015,NA,NA,NA,NA,NA
"Kuwait",2016,NA,NA,NA,NA,NA
"Kyrgyzstan",1985,NA,NA,NA,NA,NA
"Kyrgyzstan",1986,NA,NA,NA,NA,NA
"Kyrgyzstan",1987,NA,NA,NA,NA,NA
"Kyrgyzstan",1988,NA,NA,NA,NA,NA
"Kyrgyzstan",1989,NA,NA,NA,NA,NA
"Kyrgyzstan",1990,547,3737300,2.674e+09,715,14.6362347149011
"Kyrgyzstan",1991,543,3796500,2570833333,677,14.3026471750296
"Kyrgyzstan",1992,491,3839300,2316562500,603,12.7887896231084
"Kyrgyzstan",1993,563,3841200,2028295455,528,14.6568780589399
"Kyrgyzstan",1994,581,3851100,1681006993,437,15.0865986341565
"Kyrgyzstan",1995,605,3905400,1661018519,425,15.4913709223127
"Kyrgyzstan",1996,480,3978800,1827570586,459,12.063938876043
"Kyrgyzstan",1997,496,4059900,1767864036,435,12.2170496810266
"Kyrgyzstan",1998,509,4139700,1645963750,398,12.2955769741769
"Kyrgyzstan",1999,556,4298100,1249062025,291,12.935948442335
"Kyrgyzstan",2000,510,4369202,1369693171,313,11.672612069664
"Kyrgyzstan",2001,560,4425784,1525112242,345,12.6531254123563
"Kyrgyzstan",2002,567,4473163,1605640633,359,12.675594428372
"Kyrgyzstan",2003,479,4520843,1919012781,424,10.5953690495335
"Kyrgyzstan",2004,438,4572278,2211535312,484,9.57947001472789
"Kyrgyzstan",2005,470,4614533,2460248026,533,10.1852126748254
"Kyrgyzstan",2006,463,4646475,2834168889,610,9.96454301379002
"Kyrgyzstan",2007,482,4668640,3802566171,814,10.3242057644196
"Kyrgyzstan",2008,473,4690924,5139957785,1096,10.0833012856316
"Kyrgyzstan",2009,458,4800134,4690062255,977,9.54140030257489
"Kyrgyzstan",2010,500,4837556,4794357795,991,10.3357976631175
"Kyrgyzstan",2011,471,4870538,6197766119,1273,9.67038959556419
"Kyrgyzstan",2012,524,4932360,6605139933,1339,10.6237176524017
"Kyrgyzstan",2013,446,5012200,7335027592,1463,8.89828817684849
"Kyrgyzstan",2014,461,5096430,7468096567,1465,9.04554756957321
"Kyrgyzstan",2015,417,5195827,6678178340,1285,8.0256713705056
"Kyrgyzstan",2016,NA,NA,NA,NA,NA
"Latvia",1985,NA,NA,NA,NA,NA
"Latvia",1986,NA,NA,NA,NA,NA
"Latvia",1987,NA,NA,NA,NA,NA
"Latvia",1988,NA,NA,NA,NA,NA
"Latvia",1989,NA,NA,NA,NA,NA
"Latvia",1990,NA,NA,NA,NA,NA
"Latvia",1991,NA,NA,NA,NA,NA
"Latvia",1992,NA,NA,NA,NA,NA
"Latvia",1993,NA,NA,NA,NA,NA
"Latvia",1994,NA,NA,NA,NA,NA
"Latvia",1995,1024,2374700,5788368511,2438,43.121236366699
"Latvia",1996,922,2363400,5970044666,2526,39.011593467039
"Latvia",1997,886,2354700,6525676264,2771,37.626873911751
"Latvia",1998,839,2344100,7174985107,3061,35.7919883963995
"Latvia",1999,763,2333400,7533187605,3228,32.6990657409788
"Latvia",2000,770,2272107,7937758980,3494,33.8892490538518
"Latvia",2001,708,2242227,8350252966,3724,31.5757503589066
"Latvia",2002,670,2214484,9546441564,4311,30.25535519787
"Latvia",2003,604,2190211,11748433157,5364,27.5772516894491
"Latvia",2004,563,2163477,14373269156,6644,26.0229251339395
"Latvia",2005,564,2137831,16922504045,7916,26.3818795779461
"Latvia",2006,487,2115215,21447021570,10139,23.0236642610798
"Latvia",2007,453,2093878,30901399261,14758,21.6344982850004
"Latvia",2008,527,2067529,35596016664,17217,25.4893643571626
"Latvia",2009,516,2030316,26169854045,12890,25.4147630221108
"Latvia",2010,438,1987906,23757368290,11951,22.0332349718749
"Latvia",2011,440,1953611,28223552825,14447,22.5223957072314
"Latvia",2012,444,1931521,28119996053,14558,22.9870656337674
"Latvia",2013,383,1912464,30254677297,15820,20.0265207606522
"Latvia",2014,382,1894041,31335013752,16544,20.1685179993464
"Latvia",2015,387,1875522,26972863394,14382,20.6342554232902
"Latvia",2016,NA,NA,NA,NA,NA
"Lithuania",1985,NA,NA,NA,NA,NA
"Lithuania",1986,NA,NA,NA,NA,NA
"Lithuania",1987,NA,NA,NA,NA,NA
"Lithuania",1988,NA,NA,NA,NA,NA
"Lithuania",1989,NA,NA,NA,NA,NA
"Lithuania",1990,NA,NA,NA,NA,NA
"Lithuania",1991,NA,NA,NA,NA,NA
"Lithuania",1992,NA,NA,NA,NA,NA
"Lithuania",1993,NA,NA,NA,NA,NA
"Lithuania",1994,NA,NA,NA,NA,NA
"Lithuania",1995,1694,3387149,7870782261,2324,50.0125621872554
"Lithuania",1996,1722,3375163,8385109020,2484,51.0197581568653
"Lithuania",1997,1632,3364273,10120274493,3008,48.5097374677976
"Lithuania",1998,1553,3350973,11240360898,3354,46.3447482268583
"Lithuania",1999,1550,3333452,10972878636,3292,46.4983446589301
"Lithuania",2000,1631,3315125,11539211480,3481,49.198748161834
"Lithuania",2001,1533,3294138,12252498921,3719,46.5372124665087
"Lithuania",2002,1551,3274488,14278357284,4360,47.3661836598577
"Lithuania",2003,1455,3254127,18802576988,5778,44.7124528329718
"Lithuania",2004,1380,3222969,22649930576,7028,42.8176628444146
"Lithuania",2005,1319,3174728,26125575942,8229,41.5468663772141
"Lithuania",2006,1049,3125767,30216060233,9667,33.5597630917468
"Lithuania",2007,1025,3087867,39738180077,12869,33.1944348639368
"Lithuania",2008,1111,3053756,47850551149,15669,36.3814266758706
"Lithuania",2009,1138,3016497,37440673478,12412,37.7258787262179
"Lithuania",2010,1018,2949737,37120517694,12584,34.5115513688169
"Lithuania",2011,1018,2879805,43476873413,15097,35.3496156857843
"Lithuania",2012,927,2837770,42848195256,15099,32.6664951705036
"Lithuania",2013,1085,2806627,46417340375,16538,38.6585036059298
"Lithuania",2014,930,2781577,48516371721,17442,33.434271278487
"Lithuania",2015,896,2753926,41508609233,15073,32.5353695052082
"Lithuania",2016,822,2445296,42773029835,15742,33.6155622877558
"Luxembourg",1985,55,344800,4738559685,13743,15.9512761020882
"Luxembourg",1986,51,346000,6921264132,20004,14.7398843930636
"Luxembourg",1987,74,349400,8614215559,24654,21.1791642816256
"Luxembourg",1988,69,352300,9750161053,27676,19.5855804711893
"Luxembourg",1989,73,355400,10391504709,29239,20.5402363534046
"Luxembourg",1990,68,358800,13229247948,36871,18.9520624303233
"Luxembourg",1991,77,362900,14321878795,39465,21.2179663819234
"Luxembourg",1992,59,367300,16065740778,43740,16.0631636264634
"Luxembourg",1993,64,372000,16486900187,44320,17.2043010752688
"Luxembourg",1994,74,377000,18325791415,48610,19.6286472148541
"Luxembourg",1995,63,382100,21588170498,56499,16.4878304108872
"Luxembourg",1996,72,387700,21776609772,56169,18.5710600980139
"Luxembourg",1997,81,392600,19731912494,50260,20.6316861946001
"Luxembourg",1998,64,397915,20209122027,50788,16.0838370003644
"Luxembourg",1999,70,403890,22235929043,55054,17.3314516328703
"Luxembourg",2000,62,410164,21263514833,51841,15.1159048575692
"Luxembourg",2001,73,413930,21272418792,51391,17.6358321455319
"Luxembourg",2002,85,418106,23616328816,56484,20.3297728327266
"Luxembourg",2003,48,423654,29557325056,69768,11.330000424875
"Luxembourg",2004,62,430128,34685281848,80639,14.4143138786594
"Luxembourg",2005,49,437338,37347394603,85397,11.2041487362178
"Luxembourg",2006,65,444821,42414308117,95351,14.6126194581641
"Luxembourg",2007,78,452012,50888134410,112581,17.2561790394945
"Luxembourg",2008,43,460371,55849686539,121315,9.34029293765246
"Luxembourg",2009,48,469209,51370543206,109483,10.2299828008414
"Luxembourg",2010,54,477979,53212476812,111328,11.2975674663531
"Luxembourg",2011,55,488918,60004630234,122729,11.2493301535227
"Luxembourg",2012,51,501044,56677961787,113120,10.1787467767302
"Luxembourg",2013,40,512689,61739352212,120423,7.80200082311109
"Luxembourg",2014,67,524940,66327344189,126352,12.7633634320113
"Luxembourg",2015,64,537748,57784495265,107456,11.9014854541532
"Luxembourg",2016,NA,NA,NA,NA,NA
"Macau",1985,NA,NA,NA,NA,NA
"Macau",1986,NA,NA,NA,NA,NA
"Macau",1987,NA,NA,NA,NA,NA
"Macau",1988,NA,NA,NA,NA,NA
"Macau",1989,NA,NA,NA,NA,NA
"Macau",1990,NA,NA,NA,NA,NA
"Macau",1991,NA,NA,NA,NA,NA
"Macau",1992,NA,NA,NA,NA,NA
"Macau",1993,NA,NA,NA,NA,NA
"Macau",1994,27,346542,6265844252,18081,7.79126339664456
"Macau",1995,NA,NA,NA,NA,NA
"Macau",1996,NA,NA,NA,NA,NA
"Macau",1997,NA,NA,NA,NA,NA
"Macau",1998,NA,NA,NA,NA,NA
"Macau",1999,NA,NA,NA,NA,NA
"Macau",2000,NA,NA,NA,NA,NA
"Macau",2001,NA,NA,NA,NA,NA
"Macau",2002,NA,NA,NA,NA,NA
"Macau",2003,NA,NA,NA,NA,NA
"Macau",2004,NA,NA,NA,NA,NA
"Macau",2005,NA,NA,NA,NA,NA
"Macau",2006,NA,NA,NA,NA,NA
"Macau",2007,NA,NA,NA,NA,NA
"Macau",2008,NA,NA,NA,NA,NA
"Macau",2009,NA,NA,NA,NA,NA
"Macau",2010,NA,NA,NA,NA,NA
"Macau",2011,NA,NA,NA,NA,NA
"Macau",2012,NA,NA,NA,NA,NA
"Macau",2013,NA,NA,NA,NA,NA
"Macau",2014,NA,NA,NA,NA,NA
"Macau",2015,NA,NA,NA,NA,NA
"Macau",2016,NA,NA,NA,NA,NA
"Maldives",1985,NA,NA,NA,NA,NA
"Maldives",1986,NA,NA,NA,NA,NA
"Maldives",1987,NA,NA,NA,NA,NA
"Maldives",1988,NA,NA,NA,NA,NA
"Maldives",1989,NA,NA,NA,NA,NA
"Maldives",1990,NA,NA,NA,NA,NA
"Maldives",1991,NA,NA,NA,NA,NA
"Maldives",1992,NA,NA,NA,NA,NA
"Maldives",1993,NA,NA,NA,NA,NA
"Maldives",1994,NA,NA,NA,NA,NA
"Maldives",1995,NA,NA,NA,NA,NA
"Maldives",1996,NA,NA,NA,NA,NA
"Maldives",1997,NA,NA,NA,NA,NA
"Maldives",1998,NA,NA,NA,NA,NA
"Maldives",1999,NA,NA,NA,NA,NA
"Maldives",2000,0,247387,624337145,2524,0
"Maldives",2001,3,255503,870179739,3406,1.17415451090594
"Maldives",2002,3,263747,897031250,3401,1.13745369615579
"Maldives",2003,4,272110,1052121055,3867,1.46999375252655
"Maldives",2004,1,280526,1226829563,4373,0.356473196780334
"Maldives",2005,1,288936,1163362438,4026,0.346097405653847
"Maldives",2006,NA,NA,NA,NA,NA
"Maldives",2007,5,305536,1868383461,6115,1.63646837033934
"Maldives",2008,0,313924,2271646188,7236,0
"Maldives",2009,NA,NA,NA,NA,NA
"Maldives",2010,1,331559,2588176055,7806,0.301605445787929
"Maldives",2011,2,341018,2774351760,8135,0.586479306077685
"Maldives",2012,NA,NA,NA,NA,NA
"Maldives",2013,NA,NA,NA,NA,NA
"Maldives",2014,NA,NA,NA,NA,NA
"Maldives",2015,NA,NA,NA,NA,NA
"Maldives",2016,NA,NA,NA,NA,NA
"Malta",1985,2,307200,1117835286,3639,0.651041666666667
"Malta",1986,1,315800,1435079200,4544,0.316656111462951
"Malta",1987,1,317400,1751247763,5517,0.315059861373661
"Malta",1988,9,320800,2019474244,6295,2.80548628428928
"Malta",1989,23,324000,2118574772,6539,7.09876543209876
"Malta",1990,8,327400,2547163582,7780,2.44349419670128
"Malta",1991,10,330800,2750041434,8313,3.0229746070133
"Malta",1992,18,334300,3021910217,9040,5.38438528268023
"Malta",1993,16,337700,2709178327,8022,4.73793307669529
"Malta",1994,15,341700,2998570147,8775,4.38981562774364
"Malta",1995,17,344900,3439931907,9974,4.92896491736735
"Malta",1996,10,348200,3570271558,10254,2.87191269385411
"Malta",1997,15,350400,3705372039,10575,4.28082191780822
"Malta",1998,12,353400,3923637971,11103,3.3955857385399
"Malta",1999,27,355600,4127313818,11607,7.59280089988751
"Malta",2000,23,362676,4306192436,11873,6.34174855794152
"Malta",2001,30,370541,4331870648,11691,8.09627004838871
"Malta",2002,19,374456,4689832690,12524,5.07402738906574
"Malta",2003,20,377785,5456583589,14444,5.29401643792104
"Malta",2004,24,380918,6062780269,15916,6.30056862631852
"Malta",2005,19,384111,6394851387,16648,4.94648682281944
"Malta",2006,26,386038,6757119558,17504,6.73508825556033
"Malta",2007,26,387581,7880509171,20333,6.70827517344761
"Malta",2008,14,390195,8977149553,23007,3.58794961493612
"Malta",2009,36,393102,8528202278,21695,9.1579284765786
"Malta",2010,31,394949,8741059603,22132,7.84911469582149
"Malta",2011,20,396423,9507645260,23984,5.04511594937731
"Malta",2012,25,399138,9209559296,23074,6.26349783784055
"Malta",2013,22,402728,10145114180,25191,5.462744085338
"Malta",2014,32,406525,11234045376,27634,7.87159461287744
"Malta",2015,34,410637,10574026838,25750,8.27981891548984
"Malta",2016,NA,NA,NA,NA,NA
"Mauritius",1985,104,883400,1080642033,1223,11.7726964002717
"Mauritius",1986,28,898100,1469046115,1636,3.11769290724864
"Mauritius",1987,140,911300,1888754655,2073,15.3626687150225
"Mauritius",1988,167,925000,2143484488,2317,18.0540540540541
"Mauritius",1989,144,932900,2191096860,2349,15.4357380212241
"Mauritius",1990,147,941100,2653480001,2820,15.620019126554
"Mauritius",1991,137,938100,2856890681,3045,14.603986781793
"Mauritius",1992,146,948300,3224267548,3400,15.3959717389012
"Mauritius",1993,138,958300,3263368410,3405,14.4005008869874
"Mauritius",1994,129,972800,3558137040,3658,13.2606907894737
"Mauritius",1995,147,981900,4040345933,4115,14.9709746410021
"Mauritius",1996,153,995000,4421943910,4444,15.3768844221106
"Mauritius",1997,122,1011700,4187367602,4139,12.0589107442918
"Mauritius",1998,155,1026300,4169664285,4063,15.1027964532788
"Mauritius",1999,174,1042400,4291172816,4117,16.6922486569455
"Mauritius",2000,137,1056073,4582555125,4339,12.972588069196
"Mauritius",2001,113,1068947,4536538211,4244,10.5711508615488
"Mauritius",2002,131,1079755,4767303154,4415,12.1323818829271
"Mauritius",2003,88,1092234,5609831328,5136,8.05688158398292
"Mauritius",2004,97,1103091,6385695187,5789,8.79347216140826
"Mauritius",2005,102,1113942,6283803256,5641,9.15667063455728
"Mauritius",2006,118,1125301,7028803366,6246,10.4860832790516
"Mauritius",2007,127,1135233,8150138757,7179,11.1871307476086
"Mauritius",2008,84,1146258,9990370016,8716,7.3281931292955
"Mauritius",2009,115,1159551,9128843109,7873,9.91763191097244
"Mauritius",2010,98,1164931,10003670690,8587,8.41251541936819
"Mauritius",2011,118,1173352,11518393367,9817,10.0566581895288
"Mauritius",2012,115,1180547,11668685524,9884,9.74124706597874
"Mauritius",2013,98,1147390,12129642296,10572,8.54112376785574
"Mauritius",2014,120,1151424,12803445934,11120,10.4218776054694
"Mauritius",2015,104,1154848,11692287066,10125,9.00551414558453
"Mauritius",2016,98,992432,12232463656,10570,9.87473197156077
"Mexico",1985,1544,67566000,184472557415,2730,2.28517301601397
"Mexico",1986,1714,69123500,129440993789,1873,2.47961981091814
"Mexico",1987,1701,67948100,140263387027,2064,2.5033812571654
"Mexico",1988,1703,69646000,183144164357,2630,2.44522298480889
"Mexico",1989,1865,71359000,222977046516,3125,2.61354559340798
"Mexico",1990,1926,73076900,262709948091,3595,2.63557977965677
"Mexico",1991,2103,74796300,314454015372,4204,2.81163640447455
"Mexico",1992,2237,75285800,363609163462,4830,2.97134386564266
"Mexico",1993,2342,76826800,500736065605,6518,3.04841539671052
"Mexico",1994,2588,78374100,527813238126,6735,3.30211128421251
"Mexico",1995,2877,79927100,360073909244,4505,3.59953007177791
"Mexico",1996,3008,83802294,410975595310,4904,3.5894005479134
"Mexico",1997,3350,85340880,500413483109,5864,3.92543409442227
"Mexico",1998,3312,86825678,526502129378,6064,3.81453974940455
"Mexico",1999,3327,88271977,600232874043,6800,3.76903306470637
"Mexico",2000,3456,89694793,707906744575,7892,3.85306647622232
"Mexico",2001,3760,91052714,756706300590,8311,4.12947603077488
"Mexico",2002,3826,92394316,772106378935,8357,4.14094737169763
"Mexico",2003,4070,93758859,729336319677,7779,4.34092313346091
"Mexico",2004,4056,95193068,782240601985,8217,4.26081445342218
"Mexico",2005,4274,96730008,877476221382,9071,4.41848407579993
"Mexico",2006,4230,98468839,975387131716,9906,4.29577523504669
"Mexico",2007,4285,100294297,1052696282279,10496,4.27242637734427
"Mexico",2008,4642,102170587,1109989038339,10864,4.54338194220221
"Mexico",2009,5023,104044342,900045362045,8651,4.82774930711754
